,Sentence,Sentiment Score,Subjectivity
844,"“Right you are,” agreed the policeman, tipping his cap.",0.2857142857142857,0.5357142857142857
845,"“Know you next time, Mr. Gatsby.",0.0,0.0
846,Excuse me!” “What was that?” I inquired.,-0.0625,0.05
847,"“The picture of Oxford?” “I was able to do the commissioner a favour once, and he sends me a Christmas card every year.” Over the great bridge, with the sunlight through the girders making a constant flicker upon the moving cars, with the city rising up across the river in white heaps and sugar lumps all built with a wish out of nonolfactory money.",0.325,0.4270833333333333
848,"The city seen from the Queensboro Bridge is always the city seen for the first time, in its first wild promise of all the mystery and the beauty in the world.",0.19999999999999998,0.35555555555555557
849,"A dead man passed us in a hearse heaped with blooms, followed by two carriages with drawn blinds, and by more cheerful carriages for friends.",0.2333333333333333,0.6333333333333333
850,"The friends looked out at us with the tragic eyes and short upper lips of southeastern Europe, and I was glad that the sight of Gatsby’s splendid car was included in their sombre holiday.",0.11666666666666667,0.61
851,"As we crossed Blackwell’s Island a limousine passed us, driven by a white chauffeur, in which sat three modish negroes, two bucks and a girl.",0.0,0.0
852,I laughed aloud as the yolks of their eyeballs rolled toward us in haughty rivalry.,0.7,0.2
853,"“Anything can happen now that we’ve slid over this bridge,” I thought; “anything at all …” Even Gatsby could happen, without any particular wonder.",0.16666666666666666,0.3333333333333333
854,Roaring noon.,0.0,0.0
855,In a well-fanned Forty-second Street cellar I met Gatsby for lunch.,0.0,0.0
856,"Blinking away the brightness of the street outside, my eyes picked him out obscurely in the anteroom, talking to another man.",0.0,0.05
857,“Mr.,0.0,0.0
858,"Carraway, this is my friend Mr. Wolfshiem.” A small, flat-nosed Jew raised his large head and regarded me with two fine growths of hair which luxuriated in either nostril.",0.12698412698412698,0.44285714285714284
859,After a moment I discovered his tiny eyes in the half-darkness.,0.0,0.5
860,"“—So I took one look at him,” said Mr. Wolfshiem, shaking my hand earnestly, “and what do you think I did?” “What?” I inquired politely.",0.0,0.0
861,"But evidently he was not addressing me, for he dropped my hand and covered Gatsby with his expressive nose.",0.525,0.625
862,"“I handed the money to Katspaugh and I said: ‘All right, Katspaugh, don’t pay him a penny till he shuts his mouth.’ He shut it then and there.” Gatsby took an arm of each of us and moved forward into the restaurant, whereupon Mr. Wolfshiem swallowed a new sentence he was starting and lapsed into a somnambulatory abstraction.",0.14069264069264067,0.3634199134199134
863,“Highballs?” asked the head waiter.,0.0,0.0
864,"“This is a nice restaurant here,” said Mr. Wolfshiem, looking at the presbyterian nymphs on the ceiling.",0.6,1.0
865,"“But I like across the street better!” “Yes, highballs,” agreed Gatsby, and then to Mr. Wolfshiem: “It’s too hot over there.” “Hot and small—yes,” said Mr. Wolfshiem, “but full of memories.” “What place is that?” I asked.",0.36875,0.6875
866,"“The old Metropole.” “The old Metropole,” brooded Mr. Wolfshiem gloomily.",0.1,0.2
867,“Filled with faces dead and gone.,0.1,0.65
868,Filled with friends gone now forever.,0.4,0.9
869,I can’t forget so long as I live the night they shot Rosy Rosenthal there.,0.043181818181818175,0.45
870,"It was six of us at the table, and Rosy had eat and drunk a lot all evening.",-0.5,1.0
871,When it was almost morning the waiter came up to him with a funny look and says somebody wants to speak to him outside.,0.15,0.38333333333333336
872,"‘All right,’ says Rosy, and begins to get up, and I pulled him down in his chair.",0.06507936507936506,0.4123015873015873
873,"“ ‘Let the bastards come in here if they want you, Rosy, but don’t you, so help me, move outside this room.’ “It was four o’clock in the morning then, and if we’d of raised the blinds we’d of seen daylight.” “Did he go?” I asked innocently.",0.25,0.375
874,“Sure he went.” Mr. Wolfshiem’s nose flashed at me indignantly.,0.5,0.8888888888888888
875,"“He turned around in the door and says: ‘Don’t let that waiter take away my coffee!’ Then he went out on the sidewalk, and they shot him three times in his full belly and drove away.” “Four of them were electrocuted,” I said, remembering.",0.35,0.55
876,"“Five, with Becker.” His nostrils turned to me in an interested way.",0.25,0.5
877,“I understand you’re looking for a business gonnegtion.” The juxtaposition of these two remarks was startling.,-0.5,0.5
878,"Gatsby answered for me: “Oh, no,” he exclaimed, “this isn’t the man.” “No?” Mr. Wolfshiem seemed disappointed.",-0.75,0.75
879,“This is just a friend.,0.0,0.0
880,"I told you we’d talk about that some other time.” “I beg your pardon,” said Mr. Wolfshiem, “I had a wrong man.” A succulent hash arrived, and Mr. Wolfshiem, forgetting the more sentimental atmosphere of the old Metropole, began to eat with ferocious delicacy.",-0.05500000000000001,0.595
881,"His eyes, meanwhile, roved very slowly all around the room—he completed the arc by turning to inspect the people directly behind.",-0.395,0.61
882,"I think that, except for my presence, he would have taken one short glance beneath our own table.",0.3,0.65
883,"“Look here, old sport,” said Gatsby, leaning toward me, “I’m afraid I made you a little angry this morning in the car.” There was the smile again, but this time I held out against it.",-0.1775,0.54
884,"“I don’t like mysteries,” I answered, “and I don’t understand why you won’t come out frankly and tell me what you want.",0.0,0.0
885,"Why has it all got to come through Miss Baker?” “Oh, it’s nothing underhand,” he assured me.",0.0,0.0
886,"“Miss Baker’s a great sportswoman, you know, and she’d never do anything that wasn’t all right.” Suddenly he looked at his watch, jumped up, and hurried from the room, leaving me with Mr. Wolfshiem at the table.",0.36190476190476195,0.5952380952380952
887,"“He has to telephone,” said Mr. Wolfshiem, following him with his eyes.",0.0,0.1
888,"“Fine fellow, isn’t he?",0.4166666666666667,0.5
889,Handsome to look at and a perfect gentleman.” “Yes.” “He’s an Oggsford man.” “Oh!” “He went to Oggsford College in England.,0.75,1.0
890,You know Oggsford College?” “I’ve heard of it.” “It’s one of the most famous colleges in the world.” “Have you known Gatsby for a long time?” I inquired.,0.31666666666666665,0.6333333333333333
891,"“Several years,” he answered in a gratified way.",0.0,0.0
892,“I made the pleasure of his acquaintance just after the war.,0.0,0.0
893,But I knew I had discovered a man of fine breeding after I talked with him an hour.,0.4166666666666667,0.5
894,I said to myself: ‘There’s the kind of man you’d like to take home and introduce to your mother and sister.’ ” He paused.,0.6,0.9
895,"“I see you’re looking at my cuff buttons.” I hadn’t been looking at them, but I did now.",0.0,0.0
896,They were composed of oddly familiar pieces of ivory.,0.375,0.5
897,"“Finest specimens of human molars,” he informed me.",0.0,0.1
898,“Well!” I inspected them.,0.0,0.0
899,“That’s a very interesting idea.” “Yeah.” He flipped his sleeves up under his coat.,0.65,0.65
900,"“Yeah, Gatsby’s very careful about women.",-0.13,1.0
901,He would never so much as look at a friend’s wife.” When the subject of this instinctive trust returned to the table and sat down Mr. Wolfshiem drank his coffee with a jerk and got to his feet.,-0.040740740740740744,0.2740740740740741
902,"“I have enjoyed my lunch,” he said, “and I’m going to run off from you two young men before I outstay my welcome.” “Don’t hurry Meyer,” said Gatsby, without enthusiasm.",0.4666666666666666,0.6666666666666666
