line_num,line_str,chap_num
1824,"thought, old sport.” The familiar expression held no more familiarity",3
1825,than the hand which reassuringly brushed my shoulder. “And don’t,3
1826,"forget we’re going up in the hydroplane tomorrow morning, at nine",3
1827,o’clock.”,3
1829,"Then the butler, behind his shoulder:",3
1831,"“Philadelphia wants you on the phone, sir.”",3
1833,"“All right, in a minute. Tell them I’ll be right there … Good night.”",3
1835,“Good night.”,3
1837,“Good night.” He smiled—and suddenly there seemed to be a pleasant,3
1838,"significance in having been among the last to go, as if he had desired",3
1839,"it all the time. “Good night, old sport … Good night.”",3
1841,But as I walked down the steps I saw that the evening was not quite,3
1842,over. Fifty feet from the door a dozen headlights illuminated a,3
1843,"bizarre and tumultuous scene. In the ditch beside the road, right side",3
1844,"up, but violently shorn of one wheel, rested a new coupé which had",3
1845,left Gatsby’s drive not two minutes before. The sharp jut of a wall,3
1846,"accounted for the detachment of the wheel, which was now getting",3
1847,"considerable attention from half a dozen curious chauffeurs. However,",3
1848,"as they had left their cars blocking the road, a harsh, discordant din",3
1849,"from those in the rear had been audible for some time, and added to",3
1850,the already violent confusion of the scene.,3
1852,A man in a long duster had dismounted from the wreck and now stood in,3
1853,"the middle of the road, looking from the car to the tyre and from the",3
1854,"tyre to the observers in a pleasant, puzzled way.",3
1856,“See!” he explained. “It went in the ditch.”,3
1858,"The fact was infinitely astonishing to him, and I recognized first the",3
1859,"unusual quality of wonder, and then the man—it was the late patron of",3
1860,Gatsby’s library.,3
1862,“How’d it happen?”,3
1864,He shrugged his shoulders.,3
1866,"“I know nothing whatever about mechanics,” he said decisively.",3
1868,“But how did it happen? Did you run into the wall?”,3
1870,"“Don’t ask me,” said Owl Eyes, washing his hands of the whole",3
1871,matter. “I know very little about driving—next to nothing. It,3
1872,"happened, and that’s all I know.”",3
1874,"“Well, if you’re a poor driver you oughtn’t to try driving at night.”",3
1876,"“But I wasn’t even trying,” he explained indignantly, “I wasn’t even",3
1877,trying.”,3
1879,An awed hush fell upon the bystanders.,3
1881,“Do you want to commit suicide?”,3
1883,“You’re lucky it was just a wheel! A bad driver and not even trying!”,3
1885,"“You don’t understand,” explained the criminal. “I wasn’t driving.",3
1886,There’s another man in the car.”,3
1888,The shock that followed this declaration found voice in a sustained,3
1889,“Ah-h-h!” as the door of the coupé swung slowly open. The crowd—it was,3
1890,"now a crowd—stepped back involuntarily, and when the door had opened",3
1891,"wide there was a ghostly pause. Then, very gradually, part by part, a",3
1892,"pale, dangling individual stepped out of the wreck, pawing tentatively",3
1893,at the ground with a large uncertain dancing shoe.,3
1895,Blinded by the glare of the headlights and confused by the incessant,3
1896,"groaning of the horns, the apparition stood swaying for a moment",3
1897,before he perceived the man in the duster.,3
1899,“Wha’s matter?” he inquired calmly. “Did we run outa gas?”,3
1901,“Look!”,3
1903,Half a dozen fingers pointed at the amputated wheel—he stared at it,3
1904,"for a moment, and then looked upward as though he suspected that it",3
1905,had dropped from the sky.,3
1907,"“It came off,” someone explained.",3
1909,He nodded.,3
1911,“At first I din’ notice we’d stopped.”,3
1913,"A pause. Then, taking a long breath and straightening his shoulders,",3
1914,he remarked in a determined voice:,3
1916,“Wonder’ff tell me where there’s a gas’line station?”,3
1918,"At least a dozen men, some of them a little better off than he was,",3
1919,explained to him that wheel and car were no longer joined by any,3
1920,physical bond.,3
1922,"“Back out,” he suggested after a moment. “Put her in reverse.”",3
1924,“But the wheel’s off!”,3
1926,He hesitated.,3
1928,"“No harm in trying,” he said.",3
1930,The caterwauling horns had reached a crescendo and I turned away and,3
1931,cut across the lawn toward home. I glanced back once. A wafer of a,3
1932,"moon was shining over Gatsby’s house, making the night fine as before,",3
1933,and surviving the laughter and the sound of his still glowing garden.,3
1934,A sudden emptiness seemed to flow now from the windows and the great,3
1935,"doors, endowing with complete isolation the figure of the host, who",3
1936,"stood on the porch, his hand up in a formal gesture of farewell.",3
1938,------------------------------------------------------------------------,3
1940,"Reading over what I have written so far, I see I have given the",3
1941,impression that the events of three nights several weeks apart were,3
1942,"all that absorbed me. On the contrary, they were merely casual events",3
1943,"in a crowded summer, and, until much later, they absorbed me",3
1944,infinitely less than my personal affairs.,3
1946,Most of the time I worked. In the early morning the sun threw my,3
1947,shadow westward as I hurried down the white chasms of lower New York,3
1948,to the Probity Trust. I knew the other clerks and young bond-salesmen,3
1949,"by their first names, and lunched with them in dark, crowded",3
1950,restaurants on little pig sausages and mashed potatoes and coffee. I,3
1951,even had a short affair with a girl who lived in Jersey City and,3
1952,"worked in the accounting department, but her brother began throwing",3
1953,"mean looks in my direction, so when she went on her vacation in July I",3
1954,let it blow quietly away.,3
1956,I took dinner usually at the Yale Club—for some reason it was the,3
1957,gloomiest event of my day—and then I went upstairs to the library and,3
1958,studied investments and securities for a conscientious hour. There,3
1959,"were generally a few rioters around, but they never came into the",3
1960,"library, so it was a good place to work. After that, if the night was",3
1961,"mellow, I strolled down Madison Avenue past the old Murray Hill Hotel,",3
1962,and over 33rd Street to the Pennsylvania Station.,3
1964,"I began to like New York, the racy, adventurous feel of it at night,",3
1965,and the satisfaction that the constant flicker of men and women and,3
1966,machines gives to the restless eye. I liked to walk up Fifth Avenue,3
1967,and pick out romantic women from the crowd and imagine that in a few,3
1968,"minutes I was going to enter into their lives, and no one would ever",3
1969,"know or disapprove. Sometimes, in my mind, I followed them to their",3
1970,"apartments on the corners of hidden streets, and they turned and",3
1971,smiled back at me before they faded through a door into warm,3
1972,darkness. At the enchanted metropolitan twilight I felt a haunting,3
1973,"loneliness sometimes, and felt it in others—poor young clerks who",3
1974,loitered in front of windows waiting until it was time for a solitary,3
1975,"restaurant dinner—young clerks in the dusk, wasting the most poignant",3
1976,moments of night and life.,3
1978,"Again at eight o’clock, when the dark lanes of the Forties were lined",3
1979,"five deep with throbbing taxicabs, bound for the theatre district, I",3
1980,felt a sinking in my heart. Forms leaned together in the taxis as they,3
1981,"waited, and voices sang, and there was laughter from unheard jokes,",3
1982,and lighted cigarettes made unintelligible circles inside. Imagining,3
1983,"that I, too, was hurrying towards gaiety and sharing their intimate",3
1984,"excitement, I wished them well.",3
1986,"For a while I lost sight of Jordan Baker, and then in midsummer I",3
1987,"found her again. At first I was flattered to go places with her,",3
1988,"because she was a golf champion, and everyone knew her name. Then it",3
1989,"was something more. I wasn’t actually in love, but I felt a sort of",3
1990,tender curiosity. The bored haughty face that she turned to the world,3
1991,"concealed something—most affectations conceal something eventually,",3
1992,even though they don’t in the beginning—and one day I found what it,3
1993,"was. When we were on a house-party together up in Warwick, she left a",3
1994,"borrowed car out in the rain with the top down, and then lied about",3
1995,it—and suddenly I remembered the story about her that had eluded me,3
1996,that night at Daisy’s. At her first big golf tournament there was a,3
1997,row that nearly reached the newspapers—a suggestion that she had moved,3
