chap_num,para_num,para_str,book_id
3,266,When he was gone I turned immediately to Jordan—constrained to assure,Great Gatsby
3,267,her of my surprise. I had expected that Mr. Gatsby would be a florid,Great Gatsby
3,268,and corpulent person in his middle years.,Great Gatsby
3,269,“Who is he?” I demanded. “Do you know?”,Great Gatsby
3,270,“He’s just a man named Gatsby.”,Great Gatsby
3,271,"“Where is he from, I mean? And what does he do?”",Great Gatsby
3,272,"“Now you’re started on the subject,” she answered with a wan smile.",Great Gatsby
3,273,"“Well, he told me once he was an Oxford man.”",Great Gatsby
3,274,"A dim background started to take shape behind him, but at her next",Great Gatsby
3,275,remark it faded away.,Great Gatsby
3,276,"“However, I don’t believe it.”",Great Gatsby
3,277,“Why not?”,Great Gatsby
3,278,"“I don’t know,” she insisted, “I just don’t think he went there.”",Great Gatsby
3,279,Something in her tone reminded me of the other girl’s “I think he,Great Gatsby
3,280,"killed a man,” and had the effect of stimulating my curiosity. I would",Great Gatsby
3,281,have accepted without question the information that Gatsby sprang from,Great Gatsby
3,282,the swamps of Louisiana or from the lower East Side of New York. That,Great Gatsby
3,283,was comprehensible. But young men didn’t—at least in my provincial,Great Gatsby
3,284,inexperience I believed they didn’t—drift coolly out of nowhere and,Great Gatsby
3,285,buy a palace on Long Island Sound.,Great Gatsby
3,286,"“Anyhow, he gives large parties,” said Jordan, changing the subject",Great Gatsby
3,287,with an urban distaste for the concrete. “And I like large parties.,Great Gatsby
3,288,They’re so intimate. At small parties there isn’t any privacy.”,Great Gatsby
3,289,"There was the boom of a bass drum, and the voice of the orchestra",Great Gatsby
3,290,leader rang out suddenly above the echolalia of the garden.,Great Gatsby
3,291,"“Ladies and gentlemen,” he cried. “At the request of Mr. Gatsby we are",Great Gatsby
3,292,"going to play for you Mr. Vladmir Tostoff’s latest work, which",Great Gatsby
3,293,attracted so much attention at Carnegie Hall last May. If you read the,Great Gatsby
3,294,papers you know there was a big sensation.” He smiled with jovial,Great Gatsby
3,295,"condescension, and added: “Some sensation!” Whereupon everybody",Great Gatsby
3,296,laughed.,Great Gatsby
3,297,"“The piece is known,” he concluded lustily, “as ‘Vladmir Tostoff’s",Great Gatsby
3,298,Jazz History of the World!’ ”,Great Gatsby
3,299,"The nature of Mr. Tostoff’s composition eluded me, because just as it",Great Gatsby
3,300,"began my eyes fell on Gatsby, standing alone on the marble steps and",Great Gatsby
3,301,looking from one group to another with approving eyes. His tanned skin,Great Gatsby
3,302,was drawn attractively tight on his face and his short hair looked as,Great Gatsby
3,303,though it were trimmed every day. I could see nothing sinister about,Great Gatsby
3,304,him. I wondered if the fact that he was not drinking helped to set him,Great Gatsby
3,305,"off from his guests, for it seemed to me that he grew more correct as",Great Gatsby
3,306,the fraternal hilarity increased. When the “Jazz History of the World”,Great Gatsby
3,307,"was over, girls were putting their heads on men’s shoulders in a",Great Gatsby
3,308,"puppyish, convivial way, girls were swooning backward playfully into",Great Gatsby
3,309,"men’s arms, even into groups, knowing that someone would arrest their",Great Gatsby
3,310,"falls—but no one swooned backward on Gatsby, and no French bob touched",Great Gatsby
3,311,"Gatsby’s shoulder, and no singing quartets were formed with Gatsby’s",Great Gatsby
3,312,head for one link.,Great Gatsby
3,313,“I beg your pardon.”,Great Gatsby
3,314,Gatsby’s butler was suddenly standing beside us.,Great Gatsby
3,315,"“Miss Baker?” he inquired. “I beg your pardon, but Mr. Gatsby would",Great Gatsby
3,316,like to speak to you alone.”,Great Gatsby
3,317,“With me?” she exclaimed in surprise.,Great Gatsby
3,318,"“Yes, madame.”",Great Gatsby
3,319,"She got up slowly, raising her eyebrows at me in astonishment, and",Great Gatsby
3,320,followed the butler toward the house. I noticed that she wore her,Great Gatsby
3,321,"evening-dress, all her dresses, like sports clothes—there was a",Great Gatsby
3,322,jauntiness about her movements as if she had first learned to walk,Great Gatsby
3,323,"upon golf courses on clean, crisp mornings.",Great Gatsby
3,324,I was alone and it was almost two. For some time confused and,Great Gatsby
3,325,"intriguing sounds had issued from a long, many-windowed room which",Great Gatsby
3,326,"overhung the terrace. Eluding Jordan’s undergraduate, who was now",Great Gatsby
3,327,"engaged in an obstetrical conversation with two chorus girls, and who",Great Gatsby
3,328,"implored me to join him, I went inside.",Great Gatsby
3,329,The large room was full of people. One of the girls in yellow was,Great Gatsby
3,330,"playing the piano, and beside her stood a tall, red-haired young lady",Great Gatsby
3,331,"from a famous chorus, engaged in song. She had drunk a quantity of",Great Gatsby
3,332,"champagne, and during the course of her song she had decided, ineptly,",Great Gatsby
3,333,"that everything was very, very sad—she was not only singing, she was",Great Gatsby
3,334,weeping too. Whenever there was a pause in the song she filled it with,Great Gatsby
3,335,"gasping, broken sobs, and then took up the lyric again in a quavering",Great Gatsby
3,336,"soprano. The tears coursed down her cheeks—not freely, however, for",Great Gatsby
3,337,when they came into contact with her heavily beaded eyelashes they,Great Gatsby
3,338,"assumed an inky colour, and pursued the rest of their way in slow",Great Gatsby
3,339,black rivulets. A humorous suggestion was made that she sing the notes,Great Gatsby
3,340,"on her face, whereupon she threw up her hands, sank into a chair, and",Great Gatsby
3,341,went off into a deep vinous sleep.,Great Gatsby
3,342,"“She had a fight with a man who says he’s her husband,” explained a",Great Gatsby
3,343,girl at my elbow.,Great Gatsby
3,344,I looked around. Most of the remaining women were now having fights,Great Gatsby
3,345,"with men said to be their husbands. Even Jordan’s party, the quartet",Great Gatsby
3,346,"from East Egg, were rent asunder by dissension. One of the men was",Great Gatsby
3,347,"talking with curious intensity to a young actress, and his wife, after",Great Gatsby
3,348,attempting to laugh at the situation in a dignified and indifferent,Great Gatsby
3,349,"way, broke down entirely and resorted to flank attacks—at intervals",Great Gatsby
3,350,"she appeared suddenly at his side like an angry diamond, and hissed:",Great Gatsby
3,351,“You promised!” into his ear.,Great Gatsby
3,352,The reluctance to go home was not confined to wayward men. The hall,Great Gatsby
3,353,was at present occupied by two deplorably sober men and their highly,Great Gatsby
3,354,indignant wives. The wives were sympathizing with each other in,Great Gatsby
3,355,slightly raised voices.,Great Gatsby
3,356,“Whenever he sees I’m having a good time he wants to go home.”,Great Gatsby
3,357,“Never heard anything so selfish in my life.”,Great Gatsby
3,358,“We’re always the first ones to leave.”,Great Gatsby
3,359,“So are we.”,Great Gatsby
3,360,"“Well, we’re almost the last tonight,” said one of the men sheepishly.",Great Gatsby
3,361,“The orchestra left half an hour ago.”,Great Gatsby
3,362,In spite of the wives’ agreement that such malevolence was beyond,Great Gatsby
3,363,"credibility, the dispute ended in a short struggle, and both wives",Great Gatsby
3,364,"were lifted, kicking, into the night.",Great Gatsby
3,365,As I waited for my hat in the hall the door of the library opened and,Great Gatsby
3,366,Jordan Baker and Gatsby came out together. He was saying some last,Great Gatsby
3,367,"word to her, but the eagerness in his manner tightened abruptly into",Great Gatsby
3,368,formality as several people approached him to say goodbye.,Great Gatsby
3,369,"Jordan’s party were calling impatiently to her from the porch, but she",Great Gatsby
3,370,lingered for a moment to shake hands.,Great Gatsby
3,371,"“I’ve just heard the most amazing thing,” she whispered. “How long",Great Gatsby
3,372,were we in there?”,Great Gatsby
3,373,"“Why, about an hour.”",Great Gatsby
3,374,"“It was … simply amazing,” she repeated abstractedly. “But I swore I",Great Gatsby
3,375,wouldn’t tell it and here I am tantalizing you.” She yawned gracefully,Great Gatsby
3,376,in my face. “Please come and see me … Phone book … Under the name of,Great Gatsby
3,377,Mrs. Sigourney Howard … My aunt …” She was hurrying off as she,Great Gatsby
3,378,talked—her brown hand waved a jaunty salute as she melted into her,Great Gatsby
3,379,party at the door.,Great Gatsby
3,380,"Rather ashamed that on my first appearance I had stayed so late, I",Great Gatsby
3,381,"joined the last of Gatsby’s guests, who were clustered around him. I",Great Gatsby
3,382,wanted to explain that I’d hunted for him early in the evening and to,Great Gatsby
3,383,apologize for not having known him in the garden.,Great Gatsby
3,384,"“Don’t mention it,” he enjoined me eagerly. “Don’t give it another",Great Gatsby
3,385,"thought, old sport.” The familiar expression held no more familiarity",Great Gatsby
3,386,than the hand which reassuringly brushed my shoulder. “And don’t,Great Gatsby
3,387,"forget we’re going up in the hydroplane tomorrow morning, at nine",Great Gatsby
3,388,o’clock.”,Great Gatsby
3,389,"Then the butler, behind his shoulder:",Great Gatsby
3,390,"“Philadelphia wants you on the phone, sir.”",Great Gatsby
3,391,"“All right, in a minute. Tell them I’ll be right there … Good night.”",Great Gatsby
3,392,“Good night.”,Great Gatsby
3,393,“Good night.” He smiled—and suddenly there seemed to be a pleasant,Great Gatsby
3,394,"significance in having been among the last to go, as if he had desired",Great Gatsby
3,395,"it all the time. “Good night, old sport … Good night.”",Great Gatsby
3,396,But as I walked down the steps I saw that the evening was not quite,Great Gatsby
3,397,over. Fifty feet from the door a dozen headlights illuminated a,Great Gatsby
3,398,"bizarre and tumultuous scene. In the ditch beside the road, right side",Great Gatsby
3,399,"up, but violently shorn of one wheel, rested a new coupé which had",Great Gatsby
3,400,left Gatsby’s drive not two minutes before. The sharp jut of a wall,Great Gatsby
3,401,"accounted for the detachment of the wheel, which was now getting",Great Gatsby
3,402,"considerable attention from half a dozen curious chauffeurs. However,",Great Gatsby
3,403,"as they had left their cars blocking the road, a harsh, discordant din",Great Gatsby
3,404,"from those in the rear had been audible for some time, and added to",Great Gatsby
3,405,the already violent confusion of the scene.,Great Gatsby
3,406,A man in a long duster had dismounted from the wreck and now stood in,Great Gatsby
3,407,"the middle of the road, looking from the car to the tyre and from the",Great Gatsby
3,408,"tyre to the observers in a pleasant, puzzled way.",Great Gatsby
3,409,“See!” he explained. “It went in the ditch.”,Great Gatsby
3,410,"The fact was infinitely astonishing to him, and I recognized first the",Great Gatsby
3,411,"unusual quality of wonder, and then the man—it was the late patron of",Great Gatsby
